schema_version	property_id	claim_id	milestone	tool	suite	target_id	model_path	query_or_lemma	formula_sha256	property_kind	expected_status	expected_evidence_class	execution_scope	conditional_interface	required	timeout_seconds	memory_policy	expectation_source_path	expectation_source_commit	expectation_source_blob	regression_matrix_path	regression_matrix_commit	regression_matrix_blob	notes
1	tam-fixed-replay-batch_end_token_single_use	P3	M3	tamarin-prover	fixed-replay	batch_end_token_single_use	tamarin/replay/kwaay_replay_fixed.spthy	batch_end_token_single_use	23a1c2e656716ffcd2452ad001cbe7a427ca49a95958b391f2e30da6780f8f36	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-receiver_state_single_batch	P3	M3	tamarin-prover	fixed-replay	receiver_state_single_batch	tamarin/replay/kwaay_replay_fixed.spthy	receiver_state_single_batch	49285db8f472b52c1794584742fc65e5fde58d245a6377bd4d915dbb1a44035f	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-receiver_state_single_batch_end	P3	M3	tamarin-prover	fixed-replay	receiver_state_single_batch_end	tamarin/replay/kwaay_replay_fixed.spthy	receiver_state_single_batch_end	2df7e8efb05f0de9a1dee2b47d6abb6fb55deac0aa213608f7a984cfc50b1fec	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-duplicate_batch_fail_exists	P3	M3	tamarin-prover	fixed-replay	duplicate_batch_fail_exists	tamarin/replay/kwaay_replay_fixed.spthy	duplicate_batch_fail_exists	3ba2a2037b1ee5ce82bfa2ac69662231000db91bdd01c50ded6476410571cdd1	non_vacuity	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-duplicate_detected_before_any_accept	P3	M3	tamarin-prover	fixed-replay	duplicate_detected_before_any_accept	tamarin/replay/kwaay_replay_fixed.spthy	duplicate_detected_before_any_accept	192239f9c9ccf0b18379915acec76a926941aac2340c42fc22b5a93c11c31cd1	direct_theorem	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-duplicate_batch_has_no_accept	P3	M3	tamarin-prover	fixed-replay	duplicate_batch_has_no_accept	tamarin/replay/kwaay_replay_fixed.spthy	duplicate_batch_has_no_accept	7c31078bed853bac7d5b1a303d8897d9d354c1cfe6b9f66f4c020952af7212c3	direct_theorem	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-process_requires_dedup_pass	P3	M3	tamarin-prover	fixed-replay	process_requires_dedup_pass	tamarin/replay/kwaay_replay_fixed.spthy	process_requires_dedup_pass	7c580e8795aef35b9e651794b4eafcbd0f6fb6ae369b356cdbd1fc4152efea7f	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-dedup_pass_messages_distinct	P3	M3	tamarin-prover	fixed-replay	dedup_pass_messages_distinct	tamarin/replay/kwaay_replay_fixed.spthy	dedup_pass_messages_distinct	b668eb76c4fc9d03a232a74880bf18b8b51f312bfa0fe4b3796ec7ea103ae73c	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-dedup_decision_single_use	P3	M3	tamarin-prover	fixed-replay	dedup_decision_single_use	tamarin/replay/kwaay_replay_fixed.spthy	dedup_decision_single_use	69e7d9690027e00d75e72abad8cbb5882952b3c42cd43a2a5af03195886767b9	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-dedup_outcomes_exclusive	P3	M3	tamarin-prover	fixed-replay	dedup_outcomes_exclusive	tamarin/replay/kwaay_replay_fixed.spthy	dedup_outcomes_exclusive	3d8c80f461654a0fa2611ecedc579e98c726d2e2b851455d63e22719427c2112	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-normal_distinct_batch_complete	P3	M3	tamarin-prover	fixed-replay	normal_distinct_batch_complete	tamarin/replay/kwaay_replay_fixed.spthy	normal_distinct_batch_complete	4de301ca0ddb7cf062a380b2af84e5a24be92313489ee430c1887b7ae6e8b964	non_vacuity	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-normal_distinct_fail_slot1_exists	P3	M3	tamarin-prover	fixed-replay	normal_distinct_fail_slot1_exists	tamarin/replay/kwaay_replay_fixed.spthy	normal_distinct_fail_slot1_exists	5a6d2034fcb0fd6d23702d1c099f5a7ef41bb77c79bbb05535b01bcc5549b713	non_vacuity	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-normal_distinct_fail_slot2_exists	P3	M3	tamarin-prover	fixed-replay	normal_distinct_fail_slot2_exists	tamarin/replay/kwaay_replay_fixed.spthy	normal_distinct_fail_slot2_exists	ea689fd9ab20c31d2ec612d96bc2a58be61e5f3f0fd42b400f2b556fbef614b6	non_vacuity	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-batch_fail_complete_exclusive	P3	M3	tamarin-prover	fixed-replay	batch_fail_complete_exclusive	tamarin/replay/kwaay_replay_fixed.spthy	batch_fail_complete_exclusive	ff7119e6bf5656c734553c956ddd0bb2701426c15c938fe20adfa9809aea44aa	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-replay-state_consumed_on_duplicate_fail	P3	M3	tamarin-prover	fixed-replay	state_consumed_on_duplicate_fail	tamarin/replay/kwaay_replay_fixed.spthy	state_consumed_on_duplicate_fail	f2a37cf598f5f970554c8a75e2429c2e7f5ba84840eed8c8de4888b652fb9505	regression	verified	m4-transparent-composite	direct	none	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-accept_output_has_same_time_accept	P3	M3	tamarin-prover	fixed-impact	accept_output_has_same_time_accept	tamarin/impact/kwaay_impact_fixed.spthy	accept_output_has_same_time_accept	d6d69dd509b926cad20386facf83d5bc25b9986751f78dd4132cdd95244ab9e4	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-receiver_accept_has_output	P3	M3	tamarin-prover	fixed-impact	receiver_accept_has_output	tamarin/impact/kwaay_impact_fixed.spthy	receiver_accept_has_output	d8d7c9cfda7f139ba39ba0d0869b8afb17a91d6c99d54a40d07e5cbe8c856405	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-receiver_accept_has_unique_output	P3	M3	tamarin-prover	fixed-impact	receiver_accept_has_unique_output	tamarin/impact/kwaay_impact_fixed.spthy	receiver_accept_has_unique_output	27f644e0021d5d66e6456c83e8f04898263d2d868ac38e87c5356efaf203f192	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-accept_id_unique	P3	M3	tamarin-prover	fixed-impact	accept_id_unique	tamarin/impact/kwaay_impact_fixed.spthy	accept_id_unique	32639f8c90a07bd945c3c5a196045bb38542f4caa6c325cf3ccc24ec7d00e9bf	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-install_has_prior_accept	P3	M3	tamarin-prover	fixed-impact	install_has_prior_accept	tamarin/impact/kwaay_impact_fixed.spthy	install_has_prior_accept	ef0557f301c7b45bba5ee552bbcae32a74cc2f4af275514aac78812cac16e563	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-install_session_has_interface_origin	P3	M3	tamarin-prover	fixed-impact	install_session_has_interface_origin	tamarin/impact/kwaay_impact_fixed.spthy	install_session_has_interface_origin	f583ea045f9fb053c7e2474142ad31798807402294712a5a1d89abf42f24d84a	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-install_from_accept_has_session	P3	M3	tamarin-prover	fixed-impact	install_from_accept_has_session	tamarin/impact/kwaay_impact_fixed.spthy	install_from_accept_has_session	363506a6dc962d1060043807b6f250a909b31f8b9df2842a4f892e9ddb090b25	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-install_event_has_single_source	P3	M3	tamarin-prover	fixed-impact	install_event_has_single_source	tamarin/impact/kwaay_impact_fixed.spthy	install_event_has_single_source	b60e04be720bf99c30a8c1f8d5360a2a16557dea394bf909f5eb298658f57b9d	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-install_handle_unique	P3	M3	tamarin-prover	fixed-impact	install_handle_unique	tamarin/impact/kwaay_impact_fixed.spthy	install_handle_unique	117db538908a6b98ac58c8e352db99b843c2fac1434a4e972cfde4eaea968b0d	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-accept_output_installed_at_most_once	P3	M3	tamarin-prover	fixed-impact	accept_output_installed_at_most_once	tamarin/impact/kwaay_impact_fixed.spthy	accept_output_installed_at_most_once	b877e2ab93970fdb01187c0349b4d81737aa0e6e980be888d56b67f9529eadb0	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-distinct_accept_sources_have_distinct_handles	P3	M3	tamarin-prover	fixed-impact	distinct_accept_sources_have_distinct_handles	tamarin/impact/kwaay_impact_fixed.spthy	distinct_accept_sources_have_distinct_handles	0f69bf1aa02accc89d46aa44a12f8438d16cc813b9ca16c967bb81b920c01c81	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-install_requires_batch_complete	P3	M3	tamarin-prover	fixed-impact	install_requires_batch_complete	tamarin/impact/kwaay_impact_fixed.spthy	install_requires_batch_complete	4c72b89117e0583d3844ebb93aed7bb318e0f831b2a8e2d158547363cdfb3d5b	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-consumer_complete_requires_all_outputs_installed	P3	M3	tamarin-prover	fixed-impact	consumer_complete_requires_all_outputs_installed	tamarin/impact/kwaay_impact_fixed.spthy	consumer_complete_requires_all_outputs_installed	81ecb5a802dca390012571c859328a231b0e3595c5bf639a64f94c07893a4d41	structural_result	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-consumer_complete_single_use	P3	M3	tamarin-prover	fixed-impact	consumer_complete_single_use	tamarin/impact/kwaay_impact_fixed.spthy	consumer_complete_single_use	32cf9dab5c0f928fcd902d7dc3780148e31089609e669eedf94ebe718ae4dacb	conditional_C_install_v2	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-no_install_after_consumer_close	P3	M3	tamarin-prover	fixed-impact	no_install_after_consumer_close	tamarin/impact/kwaay_impact_fixed.spthy	no_install_after_consumer_close	ed2dffea1e27e122bba39366e31dd5760dba1392125375d967642c9cd7d07f0b	conditional_C_install_v2	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-normal_one_accept_one_install	P3	M3	tamarin-prover	fixed-impact	normal_one_accept_one_install	tamarin/impact/kwaay_impact_fixed.spthy	normal_one_accept_one_install	bec0201cfe947885b06bb63e026c098c55c2041842e2512e7a710561140123ea	non_vacuity	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-normal_consumer_complete	P3	M3	tamarin-prover	fixed-impact	normal_consumer_complete	tamarin/impact/kwaay_impact_fixed.spthy	normal_consumer_complete	9c82a459812927a286cbd2e01b1e84295d6b2c95282d41b9d6e591ea567a23a0	non_vacuity	falsified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-one_send_two_accepts_two_installs_exists	P3	M3	tamarin-prover	fixed-impact	one_send_two_accepts_two_installs_exists	tamarin/impact/kwaay_impact_fixed.spthy	one_send_two_accepts_two_installs_exists	14a319e7ff16ccbe804e38633803495e2038bdf96deffe41c2fe2e2928f98039	blocked_attack_witness_regression	falsified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
1	tam-fixed-impact-unique_install_within_completed_consumer	P3	M3	tamarin-prover	fixed-impact	unique_install_within_completed_consumer	tamarin/impact/kwaay_impact_fixed.spthy	unique_install_within_completed_consumer	0ccad9701d29f5031f1a5c228d61ce872675dc0fa7098ef9afe6118ebc490592	direct_theorem	verified	m4-transparent-composite	direct	C_install-v2	true	300	Run1 systemd MemoryMax=16384MB; Run2 MemoryMax=49152MB; MemorySwapMax=0	tamarin/milestones/run-m3-dedup.sh	282532fd922f3a7f7928f3772b3325fe06785730	1b2bcd06448b832663b4534dcfc5074ac3c9e683	logs/tamarin-m4-hmac-dedup/source-run1/canonical-target-matrix.tsv	211ffd0a8ed8a7051d12dcc165566a66e64ab970	c42dd7f7c1094c58b0597c7350f2d733224773c2	historical milestone authority plus independent M4 296-row regression binding
